,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
102,tat17,oglasivaca,iphone 12 pro max,Splitsko-dalmatinska,rabljeno,450,iphone 12 pro max 128gb stanje 10 10 prodajem ga jer mi vise ne treba moguc dogovor samo nazovite na broj 0994588868,42355739,23.12.2023.,106
103,mmaric12345,oglasivaca,iphone 12 promax 128gb black,Grad Zagreb,rabljeno,449,prodajem iphone 12 promax 128gb crni baterija na 86%. bez ikakve crtice na sebi kutija kabel . bez zamjena. cijen fixna. zagreb primopredaja iskljucivo uzivo.,42347458,22.12.2023.,667
104,marina021,oglasivaca,apple iphone 12 pro max gold 128gb,Varaždinska,rabljeno,520,prodajem apple iphone 12 pro max 128gb kupljen u t comu racun na uvid ukoliko kupac zeli potvrdu originalnosti proizvoda u odlicnom stanju neostecen nosen u zastitnoj maski i kaljenim staklom kamere zasticene kaljenim staklom zdravlje baterije 87% originalni kabel za punjenje koji je novi i nalazi se u originalnoj kutiji nije koristen nikada mobitel koristila zena stoga nema tragova ostecenja moze se vidjeti u video materijalu osobna primopredaja moguce slanje hp postom o vasem trosku iskljucivo prodaja,42345339,21.12.2023.,85
105,dgaljani,oglasivaca,iphone 12 pro max pacific blue 256 gb,Primorsko-goranska,rabljeno,590,mobitel je kao nov od prvog dana sa zastitnim staklom i maskicom. garancija je istekla. zamjene me ne interesiraju jer je kupljen vec novi uredjaj. samo osobno preuzimanje. kontakt 0996555557,41671602,21.12.2023.,156
106,NatasaFa,oglasivaca,iphone 12 pro max 256gb,Grad Zagreb,rabljeno,600,iphone 12 pro max 256gb zlatni. kao nov izuzetno ocuvan telefon od kupovine nosen sa maskom i zastitnim staklom. poklanjam sve maske koje imam uz telefon star 2 godine baterija na 87%. ima jednu malu ogrebotinu na dnu vidljiva na slici . mogucnost osobnog preuzimanja na podrucju grada zagreba. mozete me kontaktirati na whatsapp ili viber na broj 099 5292 670,42342613,21.12.2023.,686
107,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 128gb silver bijeli kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,820, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 128gb 128 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja silver bijela siva boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,35760163,21.12.2023.,1352
108,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 256gb blue plavi kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,870, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 256gb 256 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja blue plava boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,35760162,21.12.2023.,862
109,zagorac13,oglasivaca,iphone 12 pro max pacific blue 128gb ,Osječko-baranjska,rabljeno,549,prodaje se navedeni uredjaj prekrasne pacific blue boje kupljen u osjeckom t mobile centru. uredjaj je odlicne ocuvanosti uz minimalne mikrocrtice po ekranu sto se za starost uredjaja podrazumijeva ali ostatak uredjaja kao nov. otkljucan na sve mreze model sa 128gb baterija na 85% uz sami uredjaj prilazem originalnu kutiju punog sadrzaja racun kao potvrdu datuma kupovine te gratis nekoliko kvalitetnih maskica.,42340578,21.12.2023.,98
110,JosipF97,oglasivaca,iphone 12 pro max 128gb u savrsenom stanju ,Grad Zagreb,rabljeno,460,iphone 12 pro max stanje 5 5 posjedujem kompletnu ambalazu punjac i zastitnu masku na njemu je takodjer i kaljeno staklo. zdravlje baterije 88% cijena 460 kontakt 0993516686 mogucnost dostave za zagreb i okolicu.,42336363,20.12.2023.,809
111,dariodrasnice,oglasivaca,iphone 12 pro max gold 256 gb,Grad Zagreb,rabljeno,400,iphone 12 pro max 256gb kupljen u hrvatskom telekomu u 11. mjesecu 2020. sa svom opremom baterija na 86% ocuvan 10 10,33139685,20.12.2023.,8038
112,anacag,oglasivaca,iphone 12pro max 256gb,Grad Zagreb,rabljeno,370,prodajem iphone 12 pro max 256gb plave boje savrseno ocuvan bez ikakvih ostecenja i ogrebotina. od prvog dana u masci i sa kaljenim staklom.uz mobitel ide original kabel maska i original slusalice.,42331694,19.12.2023.,878
113,Mate779,oglasivaca,iphone 12 pro max 128 gb,Grad Zagreb,rabljeno,450,85% zdravlje baterije,42327868,19.12.2023.,817
114,ivicaos,oglasivaca,iphone 12 pro max 512 gb,Osječko-baranjska,rabljeno,749,kao novi bez ogrebotina i ostecenja maske i folije od dana jedan stanje 9 10 samo novi telefon moze biti 10 10 kutija i sva oprema baterija 85% drzi cijeli dan bez problema cak i s puno multimedije cijena fiksna bez zamjena. ukoliko saljem postom prvo uplata na racun. idealno osijek i okolica da se pogleda i isproba telefon je izvrstan i predivan i tko ga kupi nece pozaliti lp,40284161,17.12.2023.,1096
115,Tu_Za_Vas,oglasivaca,apple iphone 12 pro max 128gb silver bijeli novoo garancija 128 gb,Dubrovačko-neretvanska,rabljeno,825,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 pro max 128gb 128 gb silver bijela boja bijeli .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa pisanom ovjerenom garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,37393038,17.12.2023.,964
116,Tu_Za_Vas,oglasivaca,apple iphone 12 pro max 256gb blue plavi novoo garancija 256 gb,Dubrovačko-neretvanska,rabljeno,880,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 pro max 256gb 256 gb blue plava boja plavi .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa pisanom ovjerenom garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,37192762,17.12.2023.,1433
117,Martin921,oglasivaca,iphone 12 pro max 128gb,Grad Zagreb,rabljeno,400,mobitel je ocuvan koristen dvije godine bez ogrebotina. zdravlje baterije je na 86%. blago ostecenje kamere na 2.5 zoom. dolazi uz original kutiju te oroginal lightning kabel za punjenje. kontakt whatsapp 098 168 9020,42048098,16.12.2023.,1343
118,eminotaur1,oglasivaca,iphone 12 pro max. 256gb,Grad Zagreb,rabljeno,549,ocuvan bez ogrebotina. 256gb koristen 3 mjeseca u futroli i sa zastitnim staklom.,41529930,15.12.2023.,352
119,Spalato_1950,oglasivaca,iphone 12 pro max 128 gb black,Splitsko-dalmatinska,rabljeno,450,prodaje se navedeni mobitel. prvi vlasnik nikad popravljan otvaran i sl. dobije se sve sta dolazi sa njime na poklon dajem spigen rugged armor maskicu. u odlicnom stanju bez ostecenja.,42284897,15.12.2023.,93
120,marioblatine,oglasivaca,12 pro max,Splitsko-dalmatinska,rabljeno,550,kao nov. sva oprema,42281416,14.12.2023.,51
121,Monaco7,oglasivaca,iphone 12 pro max 256 gb,Karlovačka,rabljeno,470,prodajem navedeni uredjaj zdravlje baterije 85% stanje 10 10. kao nov,42274440,13.12.2023.,99
122,imirkec,oglasivaca,iphone 12 pro max 128gb,Grad Zagreb,rabljeno,399, prodajem apple iphone 12 pro max 128gb u odlicnom stanju sa minimalnim tragovima koristenja te u potpunosti ispravan zdravlje baterije je 85% uz mobitel dolazi kabal za punjenje. vidi,42271370,13.12.2023.,354
123,mf4t1,oglasivaca,iphone 12 pro max 128gb,Dubrovačko-neretvanska,rabljeno,400,prodaje se iphone 12 pro max 128gb zdravlje baterije 84% mobitel dobro ocuvan vidljivi tragovi koristenja uz mobitel ide i original punjac kutija i racun od kupnje,42261231,12.12.2023.,166
124,Ale79,oglasivaca,iphone 12 pro max 256gb,Splitsko-dalmatinska,rabljeno,550,iphone 12 pro max 256gb bez ogrebotine kao nov,42259184,12.12.2023.,92
125,kokolinda,oglasivaca,iphone 12 pro max 256 gb pacific blue kao nov bez ijedne ogrebotine,Grad Zagreb,rabljeno,550,apple iphone 12 pro max s 256 gb memorije u originalnoj kutiji sve sacuvano kao novo i telefon i kutija su bez ijedne ogrebotine koristen je iskljucivo u military maskici koja ga je stitila na nacin da ostane potpuno ocuvan. uz telefon poklanjam i speck maskicu military approved . baterija je jos uvijek na cca. 79% zdravlja i drzi oko dan i pol. iskljucivo prodaja dolazi u obzir nisam zainteresiran za zamjenu niti za cjenkanje.,42255736,11.12.2023.,67
126,Zvonimir915,oglasivaca,iphone 12 pro max 256 gb plavi blue,Grad Zagreb,rabljeno,440,iphone 12 pro max 256 gb plavi blue ocuvan kabal za punjac dolazi bez adaptera 77% baterija lokacija zagreb 440 0916040510,41998883,07.12.2023.,1334
127,"""Super Diskont"" (MASQUERADE d.o.o.)",trgovine,apple iphone 12 pro max 256gb gold 5g dual sim racun 36 rata rabljen,Grad Zagreb,rabljeno,599,kao novo iznimno ocuvano baterija na 84% zadnji komad iznimno ocuvan bio u maskici i zastitnom staklu cijelo vrijeme bez ikakvih znakova koristenja apple iphone 12 pro max 256 gold 5g dual sim model a2411 mgde3rm a baterija 84% 3mj. jamstvo na mobitel 1mj. jamstvo na bateriju cijena virman gotovina 599 99 cijena kartice jednokratno 3% cijena kartice rate 2 12 10% cijena kartice rate 13 24 12% cijena kartice rate 25 36 14% proizvod se oporezuje po posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pravni subjekti iznos u trosak da odbitak pdv ne isporuka u zagrebu direktno ili gls om za cijelu hrvatsku 4 slanje po uplati ili gls om pouzecem. trosak postarine snosi kupac prema sluzbenom vazecem cjeniku kurirske sluzbe. zatrazite svoju ponudu molim navedite slijedece informacije naziv privatne osobe ili naziv poslovnog subjekta adresa kupca telefon mobitel za kontakt e mail za slanje ponude nacini placanja kartice bez kamata i naknada nacini placanja jednokratno na samoj dostavi kod vas ili putem internet linka po ponudi diners maestro mastercard mastercard electronic visa visa electron v pay nacini placanja rate bez kamata i naknada zaba mastercard 2 36 rata zaba visa am 2 36 rata zaba visa business 2 36 rata zaba maestro 2 12 rata pbz visa premium 2 12 rata diners 2 36 rata rba 2 12 rata ostali nacini placanja uz eks visa pbz premium potrosacki kredit 13 60 rata visa pbz business premium potrosacki kredit 13 24 rate poslovne kartice diners potrosacki kredit 13 60 rata ostale jednokratne transakcije virman gotovina,41727697,23.10.2023.,182
