,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
100,Andrea08,oglasivaca,iphone 14 pro max 512 gb space black,Grad Zagreb,rabljeno,1100,apple iphone 14 pro max 512gb spaceblack od prvog dana cuvan u hard case maski s zastitom kamera na ekranu originalno zastitno staklo iz istyle a. bez ijedne ogrebotine i ostecenja kapacitet baterije 99%. kupljen 10.11.2022. u istyle u za 15.549.00 kn. dolazi s original racunom s lightning to usb kablom gratis dvije maske. dostupno za pregled i preuzimanje u novom zagrebu.,42152848,29.11.2023.,624
101,Tinakajglumis,oglasivaca,apple iphone 14 pro max 512gb gold,Grad Zagreb,rabljeno,950,top stanje godinu dana garancija zdravlje baterije 92% premazan keramickom zastitom za auto 12h jacine u auto dieteling salonu od prvog dana. ukljucen orginalni apple zica i adapter kaljeno staklo koje takoder ima garanciju jos godinu i pol u am centru. posjeduje maskicu ukoliko vam treba jer je vec istrosena prodaja zbog kupnje 15 pro max ,42149729,29.11.2023.,340
102,paki182,oglasivaca,iphone 14 pro max 128 gb,Grad Zagreb,rabljeno,950,prodajem iphone 14 pro max 128gb u odlicnom stanju sa zdravljem baterije 99%. uz telefon dolazi i originalna mag safe maska. za vise slika i detalja kontakt na 0989479712. telefon je moguce pogledati u zagrebu.,42146858,29.11.2023.,367
103,slash05,oglasivaca,iphone 14 pro max 256gb crni,Grad Zagreb,rabljeno,900,prodajem navedeni mobitel kupljen u a1 aktiviran u 7. mjesecu slabo koristen racun garancija baterja 100% dajem i brzi punjac 20w cijena 900eu izuzetno uscuvan uvijek u maski od prvog dana o cijeni se ne pogadjam tako da mi ne postavljate takva pitanja moze zamjena za iphone 15 plus 256gb nista drugo,42146855,29.11.2023.,98
104,dmesar,oglasivaca,iphone 14 max pro 256gb,Grad Zagreb,rabljeno,1050,stanje kao novi maska i kaljeno staklo od prvog dana. nema nijedne ogrebotine nikad pao. star godinu dana dana.,42145255,29.11.2023.,641
105,Geso555,oglasivaca,iphone 14 pro max sustav android,Zadarska,rabljeno,350,iphone 14 pro max 512 gb radi na sustavu android. ram 6 gb osmojezgreni procesor. mobitel je jako dobra kopija nov je samo otvoren i ukljucen za provjeru.,41890229,28.11.2023.,483
106,tileeee,oglasivaca,iphone 14 pro max 256 gb baterija 99%,Primorsko-goranska,rabljeno,849,prodajem iphone 14 pro max 256 gb ljubicasti. stanje je 10 10 kao novi. dobijete original koznu futrolu i zaljepljeno staklo. zamjene su iskljucene. cijena je fiksna,41911248,28.11.2023.,310
107,zgxx,oglasivaca,iphone 14 pro max zakljucan icloud,Grad Zagreb,rabljeno,330,iphone 14 pro max zakljucan icloud ekran ima crte i steka touch za dijelove 330e prodaja iskljucivo u zagrebu,42135601,27.11.2023.,233
108,gino2901,oglasivaca,iphone 14 pro max samo zamjena ,Splitsko-dalmatinska,rabljeno,1200,iphone 14 pro max 128 gb space black stanje 10 10 kupljen 7.9.2023. zdravlje baterije na 100%. racun i garancija. zamjena iskljucivo za iphone 15 pro. bez ikakve crtice ili nedostatka. na mobitelu je spiegen kaljeno staklo i original iphone mag safe maskica. poklanjam jos jednu original mag safe maskicu kao i ringke crnu maskicu.,41809132,27.11.2023.,338
109,marioblatine,oglasivaca,14 pro max,Splitsko-dalmatinska,rabljeno,900,14 pro max . rabljeno. jos pod jamstvom,42131958,27.11.2023.,126
110,ZALAGAONICA OTKUP.HR / Zalog-Prodaja-Otkup,trgovine,iphone 14 pro max 512gb bat.100% space black r1 rate ,Grad Zagreb,rabljeno,1150,prodajemo iphone 14 pro max 512gb. uredjaj je u odlicnom stanju. uz uredjaj dolazi racun 09.02.2023. uredjaj je aktiviran 17.03.2023. zdravlje baterije 100% uz uredjaj dolazi tvornicki zapakiran kabel boja space black predmet mozete pogledati u nasoj trgovini u ilici 78. mogucnost placanja na rate mastercard visa rba do 12 rata te pbz maestro visa mastercard i visa premium karticama do 24 rate. navedene cijene su za gotovinsko placanje. mogucnost izdavanja r 1 racuna. dostava po cijeloj hrvatskoj u 72 sata. placanje prilikom preuzimanja. pouzecem . idealan poklon posjetite nasu njuskalo trgovinu ili posjetite www.otkup.hr zalagaonica otkup.hr ilica 78 ilica 235 takodjer posjetite nas instagram profil zalagaonica.otkup.hr i facebook otkup hr.zalog.otkup.prodaja sifra artikla b24164,42114107,25.11.2023.,724
111,lukrecio_h_18,oglasivaca,iphone 14 pro max 256gb,Međimurska,rabljeno,1100,crne boje koristen 2 mj. baterija 100% bez ijedne ogrebotine crne boje,42109141,24.11.2023.,92
112,timon2200,oglasivaca,apple iphone 14 pro max 128gb,Varaždinska,rabljeno,950,prodajem apple iphone 14 pro max 128gb baterija na 100% racun garancija u ht u 385911111200,41770862,23.11.2023.,351
113,Zalagaonica Dubrovnik,trgovine,iphone 14 pro max 128gb garancija,Dubrovačko-neretvanska,rabljeno,855,phone 14 pro max 128gb uredjaj je koristen. ima crtu vidljivu na ekranu koja ne smeta pri koristenju uredjaja. apple garancija je od 7 23. uredjaj dolazi bez kutije i punjaca. baterija 100% memorija 128gb boja crna kartica rate 950 00 gotovina. 855 00 slanje gls ili osobno preuzimanje u poslovnici.,41740273,23.11.2023.,385
114,puroksica,oglasivaca,iphone 14 pro max space black 512 gb 100% bat,Grad Zagreb,rabljeno,1150,iphone 14 pro max space black 512gb bez tragova koristenja od prvog dana u maski i sa zastitnim staklom. mobitel koristen 5 mjeseci stanje baterije 100%. prodajem sa originalnim pakiranjem kutija i usb kabel . nisam za zamjene.,42086529,22.11.2023.,604
115,jozopezer,oglasivaca,iphone 14 pro max 128gb.space black star 6mj.,Primorsko-goranska,rabljeno,900,mobitel u izvrsnom stanju sa pripadajucom opremom i racunom. garancija do 6mj. 2024 zdravlje baterije 97%. zamjena za 15 pro max. mob 098 559583,41782951,21.11.2023.,271
116,"Ab mobile d.o.o- trgovina,gsm,elektronika,informatika,dijelovi",trgovine,apple iphone 14 pro max 256gb deep purple rabljen kap. bat. 100%,Istarska,rabljeno,950,apple iphone 14 pro max 256gb deep purple rabljen kap. bat. 100% uredjaj pod jamstvo do 7.5.2024 ,41912346,07.11.2023.,165
117,ZALAGAONICA OTKUP.HR / Zalog-Prodaja-Otkup,trgovine,iphone 14 pro max 256gb r1 rate ,Grad Zagreb,rabljeno,1150,prodajemo iphone 14 pro max 256gb uredjaj je u odlicnom stanju sa minimalnim tragovima koristenja. uredjaj je kupljen 18.04.2023. uredjaj posjeduje garanciju 12 mjeseci od aktivacije. aktiviran 18.04.2023. uredjaj dolazi samostalno bez kutije i punjaca. zdravlje baterije 100% boja space black predmet mozete pogledati u nasoj trgovini u ilici 235. mogucnost placanja na rate mastercard visa rba do 12 rata te pbz maestro visa mastercard i visa premium karticama do 24 rate. navedene cijene su za gotovinsko placanje. mogucnost izdavanja r 1 racuna. dostava po cijeloj hrvatskoj u 72 sata. placanje prilikom preuzimanja. pouzecem . idealan poklon posjetite nasu njuskalo trgovinu ili posjetite www.otkup.hr zalagaonica otkup.hr ilica 78 ilica 235 takodjer posjetite nas instagram profil zalagaonica.otkup.hr i facebook otkup hr.zalog.otkup.prodaja. sifra artikla c23570,41664294,16.10.2023.,618
118,"Ab mobile d.o.o- trgovina,gsm,elektronika,informatika,dijelovi",trgovine,apple iphone 14 pro max 128gb space black rabljen kap. bat. 100% ,Istarska,rabljeno,1070,apple iphone 14 pro max 128gb space black rabljen kap. bat. 100% detaljni opis artikla dostupan na nasem webshop u https www.ab mobiteli.com mobiteli uredjaji apple iphone apple iphone 14 pro max 128gb space black rabljen kap. bat. 100 ,41389686,13.09.2023.,138
119,"Ab mobile d.o.o- trgovina,gsm,elektronika,informatika,dijelovi",trgovine,lcd touch okvir za apple iphone 14 pro max,Istarska,rabljeno,450,lcd touch okvir za apple iphone 14 pro max original skidani mogucnost ugradnje u nasem servisu garancija,40221255,11.04.2023.,271
